ticker,sector,E_score,S_score,G_score,weight,weight_norm
ASSET01418,Consumer,64.16489836723913,65.81064525056152,74.03708117796836,0.1358912184027807,0.10241958220664421
ASSET00971,Energy,61.45711195291479,54.456103968644676,68.54651491919395,0.12041763872603482,0.13458478236908322
ASSET00751,Utilities,55.17003651947249,81.38212698664512,67.46348051961483,0.224362929441367,0.28854545763685685
ASSET01495,Utilities,81.72897877249162,74.6538462134958,87.83086291958972,0.16792162793766,0.11754639096380788
ASSET00601,Finance,64.61266337403652,51.05804236454449,66.66826464551724,0.29972925649979637,0.4967619595567847
ASSET00673,Healthcare,22.56304067939989,62.63953758983907,71.18455457862323,0.20576731689920355,0.07133495527355561
ASSET00640,Tech,45.88779975465711,89.28490770085448,79.2314619594491,0.17324669365142012,0.10682614889021819
ASSET01766,Industrial,65.64671901299401,50.68355661975579,79.74996589384688,0.07516770581091377,0.12393392618094726
ASSET01142,Tech,48.13673943639621,74.88403194519344,75.35852151630753,0.12358187611827137,0.05315846432153887
ASSET01608,Energy,62.05584474339167,65.14024032403115,82.20512129132652,0.16619251000307486,0.1670273613725782
ASSET01656,Tech,65.59782542853524,59.82125949961972,90.29276761983529,0.3946431148747501,0.5185209176480767
ASSET01278,Finance,71.36097791836346,83.7523557366437,61.96534016765365,0.3689515954974598,0.27620243840016157
ASSET00867,Energy,34.61336948216196,74.48482176650177,93.34994753550565,0.27877561009433843,0.24113288830668886
ASSET00241,Consumer,51.74965331777805,57.82516586316044,85.10308794246306,0.2994797948595608,0.5403284676707524
ASSET01693,Finance,52.474675086601465,57.8013520014023,69.47904269650482,0.27916236560185753,0.3222476462065909
ASSET01096,Healthcare,59.168406829094465,57.126357626925845,82.45082867486153,0.06535319236280537,0.06656979341771302
ASSET00974,Utilities,88.9759832769102,60.76708825755666,77.8121279658774,0.1826566802987061,0.0782076707167038
ASSET00724,Utilities,62.112600036361314,75.6043210141344,67.03701726465158,0.09435136037457162,0.07145841196309886
ASSET01570,Finance,64.36945538368077,82.054234093534,60.799005499549544,0.6065848511192516,0.21568352458268175
ASSET01013,Industrial,77.13987541683159,64.08628369255428,65.56185928302014,0.30606952475289123,0.3941536405828792
ASSET01739,Healthcare,59.76998015364383,59.46284333325987,66.12466513360837,0.2837869422775963,0.17680175677997542
ASSET00291,Healthcare,36.321799392194436,57.43614843372524,68.47669408388052,0.167838099581159,0.16069066538096805
ASSET00405,Utilities,80.82474961917491,69.03349534594378,67.02828973687751,0.1904072807731323,0.18953454076758774
ASSET00993,Consumer,52.77341286574576,48.07304132961908,72.48896150450179,0.18848231047987923,0.1250523059580591
ASSET01521,Healthcare,46.54246657848517,59.49327663066216,72.65375717002648,0.26457939043291534,0.20636431135513922
ASSET01613,Tech,61.64799954354385,52.84224779960249,90.62744097107213,0.12403838837589666,0.15602236086381663
ASSET01643,Industrial,73.46107427777342,76.88658002056911,57.51050994490241,0.3940131769648696,0.21770233695894475
ASSET00305,Industrial,50.560643565837054,55.66369156594499,50.71253647989695,0.27425289229868477,0.10807522864259601
ASSET01886,Tech,63.39329675164717,84.70775687049306,74.02141503808988,0.09245844368082488,0.23261046314574288
ASSET01346,Utilities,30.961566128123106,44.75784096090925,66.3086606292576,0.08421230856854961,0.06539613440023147
ASSET01639,Consumer,63.63872905185084,69.79719365630415,64.79320156958048,0.0844470137376019,0.06658846947879005
ASSET00588,Utilities,30.485819011755094,64.8063306363626,64.2119491959208,0.23577121217859315,0.2533734698829234
ASSET01051,Healthcare,33.85577611720559,76.714550061924,73.52571383632362,0.15351814071131736,0.2520048605332507
ASSET01043,Utilities,48.22199832350387,83.04360117873158,75.55279136606273,0.2402829799534356,0.25637279427703835
ASSET00179,Energy,62.06864023428429,40.87870122974785,77.50748810630698,0.05114783365394952,0.06775855809074714
ASSET01479,Consumer,55.622702608519965,44.24919111364123,63.319382838508396,0.05638839509453509,0.11018198433135057
ASSET00683,Healthcare,71.66352722712406,64.51144323579553,78.06861858870926,0.12462613563126786,0.3635587068974161
ASSET01688,Tech,81.36083496321343,80.95008502315478,80.47938418429861,0.11372650208424782,0.1421955567563695
ASSET00898,Industrial,40.53446109910749,54.677300382989756,70.09109947691422,0.09594125464265754,0.074385926128023
ASSET00208,Industrial,90.04036195117611,59.3674124857585,62.09452845435587,0.22679388340393342,0.23546214742779215
ASSET00846,Industrial,70.15401894985868,62.883839646081285,72.25361988958096,0.16325088728368792,0.1159207934892892
ASSET00026,Finance,32.60996635744368,56.95597868221369,71.34918582281959,0.2908202670513923,0.24517777310244848
ASSET00915,Industrial,80.56993065285633,55.8376964560853,68.47682167921958,0.13518386142824995,0.07940806826771615
ASSET00275,Finance,51.083569360574174,40.48017820369601,42.73469346821423,0.10301336371334464,0.04857794449001976
ASSET00927,Consumer,39.724370420481094,69.79587768078957,64.87495999196379,0.16963340278694736,0.07938654791401374
ASSET00283,Industrial,69.25418063474807,53.19725150420697,77.55090043809474,0.10661247882111596,0.062065192529248824
ASSET00300,Finance,36.53687098654713,69.63104809729914,70.5552737307906,0.4226311583402997,0.2801605236093387
ASSET01617,Healthcare,67.24831902983286,47.91250960089195,84.45542239498339,0.10621484619345559,0.18921463191557453
ASSET01106,Finance,57.12869929536265,62.25349327836281,68.21561263994765,0.4228000872256347,0.12868196181693298
ASSET00855,Energy,67.51463460006826,78.93670081991777,52.85255699128085,0.12805784165151646,0.10455214912810458
ASSET00647,Utilities,78.41071407900222,38.315826694490994,41.25673177706143,0.27714526839159564,0.13149036746117831
ASSET01195,Consumer,88.2311771829109,82.73432238589197,73.72700871885836,0.22734692304230056,0.20442965366990137
ASSET01784,Tech,64.82503209516673,67.30146155667099,65.35386255737838,0.17125854551316883,0.3489861117281515
ASSET00760,Healthcare,49.57847811456806,54.164873087244416,77.93667321351734,0.04131281061626398,0.05058211826989159
ASSET00294,Utilities,50.19613338718724,60.10402539628403,81.93213171303643,0.2957527050258503,0.1991966014759181
ASSET00767,Healthcare,69.26200381676816,50.46404500091293,65.63036839299271,0.11337516717854058,0.35006432735634124
ASSET01166,Utilities,38.689355520798244,53.07334641673563,83.22513726824549,0.06679115185596508,0.051412202094791956
ASSET00309,Industrial,29.77590060558246,85.57205622649755,82.17084141814784,0.29661587163556175,0.2365217988334699
ASSET01797,Healthcare,70.91035716745287,64.95977858024538,85.37019644974042,0.11778916255697054,0.10743418399669966
ASSET01676,Finance,67.18929203567174,73.52932813018838,78.30136131458255,0.13548328481622043,0.12063575432590491
ASSET00231,Industrial,59.68794371147184,58.58588202314064,71.94037777625714,0.05647171202932059,0.038372926859921684
ASSET01639,Healthcare,36.55665810603819,62.66400687063902,98.25386157925549,0.3674382531336168,0.2897337611031855
ASSET00398,Industrial,55.146047167708055,59.63613372556943,82.25760088839458,0.24722680916258652,0.11257424686404781
ASSET00874,Finance,68.10053499247519,43.9565360896047,67.8825311375492,0.14458721259580862,0.1563178982016963
ASSET00743,Healthcare,57.897065814328045,53.88892748400215,75.92476756709038,0.05515080565537867,0.1141548873474843
ASSET01838,Utilities,63.93820759313658,69.19849626065657,72.18508446545103,0.058526160790015574,0.06221280053380565
ASSET01634,Utilities,37.79751724514432,63.62520074160614,82.13534205311154,0.2680329130868813,0.4065007805894237
ASSET00257,Healthcare,74.42594159334162,63.427301595120596,50.529629301983064,0.25276280210092594,0.34142443460386734
ASSET00344,Tech,63.54442405013697,69.08095810086914,56.01804393137969,0.38479835072024665,0.6756106995242884
ASSET01515,Finance,51.54317494042924,66.01453267073312,70.80298184563186,0.003191200461662634,0.007780929235095981
ASSET00946,Finance,89.89814942649352,78.0265857069492,70.02015347155853,0.29716511687705244,0.17137271534008947
ASSET00216,Consumer,53.77603682817611,85.17393789486957,55.8497011501769,0.193845930161102,0.23162499922548088
ASSET01672,Industrial,73.48720608587611,67.4510094263647,58.942283024461396,0.35491581345113393,0.31401049602728587
ASSET00480,Industrial,77.6518553824416,67.06763163250874,72.36891638459427,0.3009284740305565,0.16590497787294536
ASSET00996,Tech,58.81291524594669,43.15407602977125,92.9023198573192,0.22852118854990688,0.52503512305642
ASSET00948,Utilities,74.99779082634959,76.92343472426278,80.27408366940902,0.3514441811234984,0.40149155483750804
ASSET01647,Tech,69.85136523083668,66.33925161386554,68.81044545304609,0.3750525851376475,0.19459037085834047
ASSET01961,Consumer,59.23042441770891,76.95047518289704,67.68942726764071,0.5096237479326345,0.29882363433599485
ASSET01858,Consumer,65.26212523013709,55.77488529086349,78.62196050865063,0.06698102137782784,0.0518811456536161
ASSET01200,Industrial,80.6159855039032,75.19373204128787,80.6519663879576,0.03347648008230863,0.030924638966597907
ASSET01280,Consumer,63.28372278377367,75.90553820965455,75.97689576183005,0.048062223700737275,0.030474051816939813
ASSET00908,Industrial,77.13849403659842,56.62692477507102,64.0241997908383,0.6233341162908127,0.20890351107995975
ASSET01520,Healthcare,47.60248004893602,84.20122729220907,71.73783424698006,0.34357834653758856,0.2249730146333593
ASSET00372,Energy,54.08502473798399,67.04246974945626,61.30815962255935,0.488548521825739,0.2976470458291222
ASSET00883,Healthcare,61.215373238131136,78.06378328510317,86.41579822966011,0.028766219298517873,0.01804927300825146
ASSET01508,Energy,22.98058051258728,52.16815023530357,70.03990917741645,0.1829549661278543,0.20513282620693515
ASSET01539,Utilities,57.43906413405921,73.77784221248153,68.40067371433837,0.2763577617229827,0.2691376561244467
ASSET00556,Finance,75.3481924942607,74.30681576163924,76.209483913153,0.11259199465047182,0.11238034252880785
ASSET00800,Healthcare,44.46784190057954,74.02545162177226,67.09327103297497,0.48608677826134,0.2842936008225383
ASSET01194,Healthcare,52.3556188905092,61.22353414888336,61.23010827147574,0.027918295642890664,0.055850339008122404
ASSET00110,Consumer,57.56732346585976,59.15449734004027,79.72315066755972,0.2776841438495076,0.5125430616050962
ASSET00115,Consumer,69.27885075319996,63.12180529443958,60.51242770030686,0.1417751230173037,0.15802957575672638
ASSET01062,Energy,15.477514751310586,47.714342537123876,61.9661308525163,0.33200232059713836,0.2892376325252845
ASSET01316,Finance,55.76600917378788,53.24464431319675,64.35535646684636,0.13673097573725748,0.07313484968248853
ASSET00508,Utilities,58.14285038686611,64.71876229548806,75.68043050911209,0.26127188842231597,0.5479858497036358
ASSET01341,Energy,57.94014763727196,77.04419424063153,63.239841078414045,0.12170879627593377,0.08961890856347297
ASSET00727,Utilities,80.82835184245997,61.744416972115545,67.22051169213415,0.09238534062306558,0.03952646217230206
ASSET00180,Finance,55.34943211224112,67.35999508563296,66.6946169546563,0.22774162343246945,0.4727408360908001
ASSET01957,Energy,52.81046371449903,51.51552271868286,71.86415251684453,0.17929562122274156,0.16484860977594262
ASSET00044,Energy,40.09392321653354,58.91074107716513,73.98923984614365,0.09282295312441817,0.07446184780053053
ASSET01901,Tech,68.51207157517176,70.28170572479979,67.57873204759156,0.0458718835809015,0.047232180728976954
ASSET01148,Industrial,29.969641892908644,87.11494576982939,78.60311124140594,0.29639301489922565,0.3154972848562188
ASSET01631,Finance,81.21874365762368,38.3796061633047,81.19433134635605,0.29274154588099416,0.18582232047751412
ASSET00120,Energy,76.55088694564662,53.680749582198914,72.49761646992921,0.0928949395651435,0.1425348248346782
ASSET01011,Healthcare,71.97248688886306,88.77701886504124,69.80410106514837,0.3621810673571384,0.14988363609959418
ASSET00970,Tech,64.60900008462954,44.64947856088237,48.29877941042605,0.11810201611506713,0.06661069038994992
ASSET00837,Utilities,100.0,65.10565716102919,63.12100502581516,0.4940219947912418,0.25691117450933565
ASSET01706,Energy,43.67639356363397,62.86468829601464,74.08201760926215,0.17071777589674222,0.5160118014286537
ASSET00221,Industrial,36.50315620911849,62.9573691853825,55.25423443280831,0.036851299395981384,0.04109829283325401
ASSET00606,Industrial,77.1854989117506,49.95975578651477,99.61447626991033,0.17212531228289732,0.07845157518456378
ASSET01897,Utilities,56.057420546205954,63.19057480912463,62.804304498681546,0.16291631327622058,0.10718071002707973
ASSET00695,Consumer,52.234509138377675,71.27739190305374,69.04370844636661,0.3179826597892684,0.15283506784319342
ASSET00375,Energy,60.43441080115544,75.22222807156373,72.62342868032975,0.1475965582394567,0.18170171567155283
ASSET00676,Utilities,76.71297296844543,48.06309444014957,69.41214769601142,0.2415721100717027,0.1505077386565632
ASSET00316,Healthcare,74.58662715663748,66.14362668017905,61.45418779188019,0.09085351267199579,0.13961676676045504
ASSET01063,Utilities,65.84080712667613,65.21811487302818,50.38118473182848,0.19639351594496066,0.1452108251952685
ASSET01968,Healthcare,54.589470519680184,58.40993721647992,76.01066541520473,0.34323074938345527,0.5530970251690618
ASSET00471,Finance,57.1829948816233,71.25862596675438,63.4185712606264,0.06396928929407664,0.0636755080370931
ASSET01220,Consumer,74.45104202602488,53.158557410428145,72.41139806945287,0.05295103735150739,0.045868495065168546
ASSET00644,Finance,58.399636556318754,73.66792091093478,67.91766686378399,0.3610415574488864,0.2627475990145972
ASSET01660,Industrial,34.19094967362882,76.33434576958162,65.48565614892753,0.23570273768842245,0.1886738288102777
ASSET00744,Healthcare,50.25509020182742,54.217764624270856,57.54109646855268,0.05861725392699797,0.04701361345661714
ASSET00475,Industrial,35.56427967713081,67.978289768749,61.94592305172084,0.41948242720506784,0.3974934072623427
ASSET01240,Industrial,20.357264893035037,80.1485746563757,75.45560961642022,0.37838920346718485,0.4481231586465755
ASSET00013,Consumer,43.62313524055136,66.59418940282914,86.93526295856196,0.33019307705875195,0.1314165017437163
ASSET01755,Industrial,25.062336719895363,67.1391204762517,72.84998136736961,0.08998270125132149,0.12076011957722173
ASSET00226,Finance,57.93980626795026,50.631883977545144,44.18094071263663,0.32545863981777806,0.24342568121078959
ASSET00157,Finance,63.24879344173749,68.16144913320171,69.02777653446543,0.1782185831085056,0.14327643755885783
ASSET00837,Industrial,74.40012053280569,70.40000575760475,61.1260533587521,0.06025323993324426,0.031334092008967813
ASSET00235,Energy,50.527071971032896,61.0577938971305,89.0913032442283,0.09094245489869922,0.07199912804912377
ASSET01549,Industrial,60.76298123333465,49.349053437466694,64.34839586349136,0.3010709004462977,0.3363397963403676
ASSET01298,Consumer,70.29342709806622,58.52647081245397,61.355150854704625,0.12288724605262717,0.07840370370121395
ASSET00643,Healthcare,47.47127100788981,79.98432471073144,71.73929145201268,0.5483117169423903,0.2791556278222552
ASSET00014,Finance,74.95326021315537,75.57237523505911,74.00571388484133,0.08040051164666567,0.09656482774816054
ASSET01506,Industrial,51.45712733030129,49.92537641784598,64.0462218192043,0.2999976297444382,0.2722085788524314
ASSET00811,Energy,69.70127719954593,55.619076166738836,56.043354970285236,0.0886490357492358,0.07302042158954426
ASSET01373,Energy,56.18778739297257,53.36586780498835,76.69651437992528,0.17880196045826366,0.10976972384187383
ASSET00422,Energy,37.955192244196965,69.99090683592739,88.34820747107901,0.45907143712650395,0.3061186150682153
ASSET01041,Utilities,23.924121848502338,81.56229720482825,80.9895679241522,0.4688169325717497,0.23887323310726402
ASSET00817,Tech,73.04969297014927,66.12056230636553,72.90876814464659,0.07978593870479377,0.0414006483446577
ASSET01366,Tech,55.04121700241024,56.33819032610877,68.37658659112752,0.10075481275846256,0.1015761910613236
ASSET00388,Industrial,40.96068141590513,68.63387531592764,70.48572399522371,0.09007064666897473,0.09426388767667265
ASSET01960,Healthcare,58.953301273514015,58.12089349379494,71.81841157968945,0.09608109803850737,0.0960127272622636
ASSET01576,Tech,58.34888685092965,69.01255750801509,75.52359017624765,0.27249342341171595,0.25326685973608726
ASSET00281,Utilities,67.8541326924957,61.799148060043876,65.06131533728767,0.014678182027875996,0.03531175784071575
ASSET01558,Tech,58.47915131131644,81.25390105858125,76.52747489243282,0.1317735588975362,0.0704022275851275
ASSET00286,Tech,52.79430085942019,65.49486990977113,62.469758331135864,0.388139867563761,0.16383376086386275
ASSET01982,Energy,69.551127926663,44.48507348879468,56.58963011450388,0.26937516030321995,0.3633683933833609
ASSET01055,Finance,70.02880255139675,69.94809712410044,76.82839663019142,0.04694595612836995,0.05155468861920392
ASSET00125,Industrial,56.118161300176475,70.92646212640592,71.73555874714874,0.1797198607711464,0.23638304447826072
ASSET01848,Industrial,23.851996764150805,55.79125656508705,63.94246444185708,0.15022294547453538,0.13285841380646943
ASSET00567,Consumer,71.84279873903397,57.7019189571125,67.72083474068303,0.2110487349117236,0.10333886704687689
ASSET01977,Finance,90.25551614354559,74.95880735378783,74.81285596792708,0.023656772179735636,0.023767653087355033
ASSET00830,Energy,75.67840769041041,80.01892012834033,71.7630254268834,0.1339227267197435,0.10916793247263638
ASSET01971,Tech,48.26796586963549,53.2764220668529,82.59992473852644,0.34203198178082406,0.4928793178225219
ASSET01660,Consumer,59.27108899401883,78.5888891561123,57.83020614090562,0.1377403240638907,0.11025749882063927
ASSET00004,Tech,71.16138937677019,74.09547929876814,60.338189269435304,0.23318589737907364,0.2084298446697037
ASSET01010,Consumer,55.89328686138516,72.49931276104277,58.40179086737861,0.11986005734850472,0.06050885619530304
ASSET00776,Tech,61.91684414427651,43.44901203430348,60.14502974295818,0.206975572038765,0.23010068242783266
ASSET00333,Finance,53.06640319730347,71.63250112097667,69.05337127692026,0.38007486254910705,0.2065348077386646
ASSET01597,Finance,64.1888251208528,60.847380523943286,76.14974078797654,0.35844825031472827,0.6761707646447126
ASSET00673,Consumer,49.41996290580779,52.52901502603276,60.182991121878196,0.16158040437092105,0.056016334822157066
ASSET01814,Finance,81.72296625969857,44.90313439195325,81.92354716964039,0.14931188660198297,0.08420787944343867
ASSET00989,Industrial,55.482542313335436,67.56805823150827,52.02911687572224,0.1518901190377587,0.07207156724553748
ASSET01375,Tech,65.4484077841646,51.11585970249082,57.85157489650982,0.16946185903847766,0.3179872720376266
ASSET01313,Energy,35.826329084549116,68.84044429643042,72.61721457515421,0.16494522627130273,0.23002501491188854
ASSET01714,Energy,51.34609277521095,57.780156453492864,78.14516452168456,0.0829899411677765,0.06479944854453895
ASSET01010,Utilities,56.192775596940066,60.2728060827077,74.11927386027214,0.0340854050122766,0.017207307554089335
ASSET00311,Industrial,52.28668739114825,54.17485027026544,79.79382896511338,0.397638669984919,0.5398099416033829
ASSET01978,Tech,49.24654658761383,63.87316973231334,81.07452361483497,0.20871688139474148,0.34825129875625177
ASSET00420,Energy,58.113506802381195,39.90450175329987,79.34893970437697,0.13259374085480322,0.3294216350721176
ASSET00392,Tech,46.14771310859017,56.13729351918839,70.26833889643933,0.12783847465058212,0.20949923328700604
ASSET01120,Industrial,57.03665781350039,55.18097234349222,56.67181753946215,0.09984345840329466,0.0765912204907342
ASSET01759,Utilities,37.016640694333546,77.44376837854891,76.69017657864273,0.1817639262929836,0.10009713829698455
ASSET01522,Finance,61.85184893244866,73.1421625967132,67.67484144820034,0.3229079436612117,0.17034753891391594
ASSET01002,Finance,48.238046668074375,43.128841232896264,68.71963566568458,0.2160056142903675,0.3264987165288276
ASSET00717,Industrial,61.62224299958655,60.0157518242057,63.605328192246525,0.1602585053904518,0.2044921874286981
ASSET00207,Tech,34.907622948612314,56.71475080701203,68.25986092241905,0.17957205275006252,0.15201525279257252
ASSET00877,Tech,42.973833491478196,79.78635347333642,78.80185875124728,0.1743753360853678,0.1186693456534162
ASSET00358,Tech,36.176475071178984,55.443304521951376,58.07757120189453,0.2715300310621949,0.18707521945707586
ASSET01209,Utilities,70.11308384323834,44.88421798987109,63.60065208139276,0.1318881948207323,0.29130356467371804
ASSET01471,Utilities,81.75298151332403,40.32538822332686,74.96874922835792,0.092002505037556,0.11998259167117176
ASSET00415,Utilities,64.76025287133368,87.75784196495523,85.18884511726549,0.2354468664865491,0.45804198591060585
ASSET01071,Industrial,51.61638718104825,60.59584358028521,69.32537304388096,0.07100947400287633,0.09285296803490545
ASSET01741,Utilities,27.674579729212027,58.423681207240485,62.30394569247702,0.26944091692365607,0.3264441421741157
ASSET00311,Utilities,58.10256284237163,69.70970262417717,59.14742507648622,0.02139704300012736,0.029047317085186628
ASSET01407,Finance,51.780338459376196,67.29843242917322,72.91294896816056,0.053770708583962885,0.03459699581365767
ASSET01927,Utilities,86.99733870715504,69.29686717419445,72.36479505918471,0.356181143228364,0.35489419797583655
ASSET01512,Finance,46.32349334429807,59.53302155984684,57.78595581006995,0.165537004491736,0.22019906786042664
ASSET00247,Energy,54.81758460072771,57.37052891057147,75.45359348021067,0.1314820746508904,0.3289121244153753
ASSET00578,Industrial,65.1422630578202,58.97259725676153,64.28733050454971,0.11255640869863169,0.1728894760783203
ASSET00353,Utilities,76.56011322148345,82.82199501181685,57.81987758569274,0.07260229390873885,0.04580091624761228
ASSET01059,Industrial,73.41057180132846,67.5469891547979,63.02166723210484,0.0906487811150848,0.0927582248214582
ASSET00013,Utilities,77.67165503776268,60.27914652349558,68.4290660132435,0.15719527210288622,0.06256355504006274
ASSET00188,Healthcare,44.92287968679338,53.981941637817755,60.078315657426145,0.2742121083776147,0.20481094183282017
ASSET01941,Utilities,57.088071702168854,71.63312217604506,67.1395061283049,0.23257648599442668,0.31275614421549763
ASSET01750,Consumer,73.86007226174436,50.18032498708168,75.9088460213968,0.07660110640255939,0.13619723139179044
ASSET01218,Utilities,58.08304099206088,53.58372350828932,70.07087103486612,0.2033399860173695,0.1302284163729405
ASSET01873,Industrial,67.52306801807853,85.06759835130143,61.495633597644726,0.3947835515623304,0.24093079529970138
ASSET01611,Utilities,85.33449937314037,60.054402134246615,72.68630577464506,0.24103261353038047,0.22301603355067076
ASSET00619,Energy,66.1830453797155,53.295752499093624,77.34065930583805,0.14064978940046177,0.08690725016155847
ASSET01061,Finance,49.83585561382226,64.53130590422168,63.89944241992139,0.13561261960303425,0.13207508520449396
ASSET00477,Industrial,72.703655167037,75.21688464490234,75.00303154494914,0.15534167816894928,0.18984969895335713
ASSET01454,Industrial,47.20071785004051,76.2847096305505,50.795059286604925,0.15051365699229,0.14751840373323782
ASSET01981,Utilities,65.82543849108193,65.90222646549627,66.0231411492245,0.3214275754730814,0.34944962481924224
ASSET01003,Industrial,11.584126914257375,70.73670802607002,62.212940784257476,0.06697439131143997,0.053054300129536144
ASSET00291,Industrial,64.59652492376198,59.13626198928607,69.55670227478575,0.20536401276188307,0.1966185266537485
ASSET00964,Energy,49.858489359435055,38.09250403908752,75.68078161798915,0.35324738665747585,0.5091975532685782
ASSET00376,Tech,38.41188692824207,79.51344454454356,82.85711790906328,0.06894352354844435,0.0627783948341733
ASSET00598,Energy,47.673181852052295,63.791888655983676,52.99084237976879,0.06522402016458,0.050157982010298925
ASSET00814,Finance,77.94815576996753,68.72660727694368,51.37934764793158,0.03944645062167345,0.0776140264332282
ASSET00137,Consumer,52.36771640671576,53.58480223280148,68.94977870027323,0.21394802108957636,0.18433169860646342
ASSET00697,Healthcare,51.10822093973813,61.388476641747864,75.95429114557352,0.1266523111676194,0.06550149995972933
ASSET01133,Healthcare,31.992894588530422,61.827076834354486,62.41583738293259,0.07520264939303607,0.08271157812656266
ASSET01848,Utilities,57.20196147451881,60.15209411975967,52.051916661549654,0.20476470853822717,0.18109559957033608
ASSET01335,Industrial,49.14631218807032,59.04174848842408,71.21987725861942,0.18086546569140197,0.15950824816526632
ASSET00856,Utilities,55.54181649570545,58.77680131310255,76.37406483580821,0.1990129233776181,0.3956463925708546
ASSET01416,Energy,70.00869272781374,45.769852714257894,91.18844150160425,0.08670104547125512,0.09288508573119633
ASSET00314,Industrial,83.2593271254328,75.87472814047592,65.98824094714813,0.12830146784304386,0.12539515839493134
ASSET01995,Tech,48.955601906423176,74.39553640783885,72.759361162669,0.29882468510921806,0.2860440275864944
ASSET01011,Utilities,75.60609339901137,67.19151389889807,68.47349400279771,0.318802937936043,0.13193219592002947
ASSET00806,Energy,45.61768664021047,61.33400349801526,73.51956451757458,0.11443276891102218,0.11649314994627225
ASSET01311,Consumer,37.77941203440087,70.40141706502071,54.930987692541585,0.3752605740902046,0.244763091175081
ASSET01448,Finance,91.84991946128542,52.41238776160049,73.1897986096477,0.20869948781430953,0.30777893688934055
ASSET00694,Tech,68.46017433749726,73.32806988448795,61.587825934521504,0.06755692441640633,0.2131440841532687
ASSET00169,Healthcare,71.48094240456503,74.42149040010474,78.15567999531608,0.15640437466098084,0.25293820286666757
ASSET00820,Healthcare,73.69051040091142,78.89665887741882,80.22798590374096,0.43822605664092057,0.3518811280989684
ASSET00613,Finance,59.51560668280852,48.40729600632662,83.04650827208816,0.041975592732625994,0.03478124069726888
ASSET00350,Consumer,55.23046981493441,41.65007856275249,58.88835873345264,0.13400828831414957,0.24105360800838604
ASSET00923,Healthcare,85.41834405157728,71.9181416420083,61.50232352284779,0.04821938969443896,0.04742812604420538
ASSET01607,Industrial,50.11226119522972,61.507933056492135,85.62371396396158,0.0981894543424746,0.09595142956633824
ASSET00872,Energy,63.41451582739355,48.75857452265525,72.6090815655433,0.11110037617668414,1.0
ASSET00718,Energy,53.35288602961039,82.09914513765523,71.79113823771108,0.083861051466129,0.058510863833754305
ASSET00710,Finance,69.6720095057824,76.54311970946311,81.44656279832999,0.16373696247455882,0.18616752150507382
ASSET00878,Industrial,64.52990503875579,54.306074181112876,70.47114432895205,0.2518651961205549,0.15504247493843856
ASSET01037,Industrial,62.136489604887764,53.572838545057365,55.69539962739962,0.11179402316038237,0.06867744666376464
ASSET01681,Tech,39.354074947102795,47.56760221873788,69.58758853970222,0.34695941147890813,0.2523022789744419
ASSET00674,Healthcare,43.66977763876356,52.535010657922086,77.89706125701007,0.027517794984829893,0.022836639747892344
ASSET00991,Industrial,45.65857824341889,58.11836223862608,65.6207180964689,0.022339776291003612,0.03483815833846925
ASSET00276,Energy,75.55298369073348,74.59872267478698,76.96498975973542,0.13859082130508252,0.15859515855988687
ASSET01682,Utilities,68.96049091164139,87.0368271457113,63.94544029128241,0.12157463979216149,0.0916201759034171
ASSET00240,Finance,51.52874612212328,49.52381619845536,73.36946047783044,0.26885243277532633,0.3336370640847722
ASSET01206,Finance,70.94238267014738,64.19369904279013,82.34164057666743,0.2937131041199714,0.4879469376064663
ASSET00654,Tech,41.69161964526633,71.84691457164644,77.23398882390646,0.1588207191759813,0.1358699861307911
ASSET01442,Healthcare,77.1318932850165,85.81196605856988,48.653311947945085,0.15574094489186002,0.20828012169259658
ASSET01389,Finance,63.02990637724013,57.50751216985462,74.15500047796785,0.40554443886413843,0.3428093520610804
ASSET01322,Healthcare,63.97799480503762,46.309092441123916,72.67032639450889,0.1545741640919472,0.23391513778568432
ASSET00177,Tech,62.797066844465256,68.98053577584054,88.16438695728607,0.32126170945971066,0.2490057911539463
ASSET01322,Finance,39.47577467349903,45.589139511780715,64.36793825473035,0.13863627724323524,0.20979653413590835
ASSET00943,Industrial,61.64450411980968,72.66988903564821,79.90052741925996,0.18672866668426336,0.09204954858744677
ASSET00748,Industrial,82.57050144821912,68.64472447509833,77.11550316555132,0.008290561997220107,0.011583437437917557
ASSET00246,Energy,45.188366866906556,62.09450103754464,77.6919478024028,0.23243486884520012,0.16703129230062316
ASSET00545,Consumer,53.216187185758436,66.49978532093557,80.5643030612182,0.37055308871568265,0.4064765021151362
ASSET00225,Healthcare,54.789155409367474,76.75445254182918,78.47440382262391,0.11695928023018776,0.09350161466612428
ASSET00936,Finance,67.52578794809558,44.704626708503255,78.45956318986707,0.7336693943096155,0.2817664244419238
ASSET00654,Utilities,77.57874979911485,80.01596991751195,79.68365127775856,0.5259125226116409,0.4499143910441338
ASSET00062,Finance,68.69553699954939,60.988647765500986,57.80288908070072,0.24712894596334734,0.2112283497092206
ASSET01556,Tech,60.797655158536266,53.49903806498962,59.64842154144566,0.2749633152283837,0.2395773700995037
ASSET00521,Finance,81.76117528500697,61.87022417531158,77.15727762098493,0.09605747600201896,0.13040801866301027
ASSET01940,Energy,55.00427437238736,69.60296830829274,78.14047556519911,0.06809117523601049,0.07418186008664751
